[12:57:29.554] [INFO   ] thread bguspl.set.Main.main() starting.
[12:57:29.557] [SEVERE ] cannot read configuration file config.properties trying from resources.
[12:57:29.560] [SEVERE ] configuration file was loaded from resources directory.
[12:57:33.836] [SEVERE ] setting player 4 freeze to 0
[12:57:33.836] [SEVERE ] removing player 1 token from slot 0
[12:57:33.836] [SEVERE ] player 1 placing token on slot 8
[12:57:33.836] [SEVERE ] updating countdown to 9326
[12:57:33.836] [SEVERE ] removing player 4 token from slot 2
[12:57:33.836] [SEVERE ] player 2 placing token on slot 7
[12:57:33.836] [SEVERE ] setting player 1 freeze to 0
[12:57:33.836] [SEVERE ] removing player 4 token from slot 8
[12:57:33.836] [SEVERE ] player 3 placing token on slot 10
[12:57:33.836] [SEVERE ] updating countdown to 9326
[12:57:33.836] [SEVERE ] setting player 5 freeze to 0
[12:57:33.836] [SEVERE ] setting player 2 freeze to 0
[12:57:33.836] [SEVERE ] player 4 placing token on slot 10
[12:57:33.836] [SEVERE ] removing player 5 token from slot 11
[12:57:33.836] [SEVERE ] removing player 1 token from slot 3
[12:57:33.836] [SEVERE ] setting player 3 freeze to 0
[12:57:33.836] [SEVERE ] removing player 3 token from slot 11
[12:57:33.836] [SEVERE ] player 3 placing token on slot 11
[12:57:33.836] [SEVERE ] player 1 placing token on slot 1
[12:57:33.836] [SEVERE ] removing player 2 token from slot 4
[12:57:33.836] [SEVERE ] updating countdown to 9326
[12:57:33.836] [SEVERE ] player 4 placing token on slot 7
[12:57:33.836] [SEVERE ] setting player 3 freeze to 0
[12:57:33.836] [SEVERE ] player 5 placing token on slot 10
[12:57:33.836] [SEVERE ] player 2 placing token on slot 5
[12:57:33.836] [SEVERE ] setting player 1 freeze to 0
[12:57:33.836] [SEVERE ] removing player 3 token from slot 4
[12:57:33.836] [SEVERE ] updating countdown to 9326
[12:57:33.836] [SEVERE ] player 3 placing token on slot 0
[12:57:33.836] [SEVERE ] setting player 4 freeze to 0
[12:57:33.836] [SEVERE ] setting player 5 freeze to 0
[12:57:33.836] [SEVERE ] updating countdown to 9326
[12:57:33.836] [SEVERE ] setting player 3 freeze to 0
[12:57:33.836] [SEVERE ] setting player 2 freeze to 0
[12:57:33.836] [SEVERE ] removing player 3 token from slot 11
[12:57:33.836] [SEVERE ] removing player 5 token from slot 2
[12:57:33.836] [SEVERE ] removing player 4 token from slot 9
[12:57:33.837] [SEVERE ] removing player 2 token from slot 8
[12:57:33.837] [SEVERE ] player 2 placing token on slot 10
[12:57:33.837] [SEVERE ] updating countdown to 9325
[12:57:33.837] [SEVERE ] removing player 5 token from slot 10
[12:57:33.836] [SEVERE ] player 3 placing token on slot 4
[12:57:33.836] [SEVERE ] removing player 1 token from slot 1
[12:57:33.837] [SEVERE ] player 4 placing token on slot 5
[12:57:33.837] [SEVERE ] setting player 2 freeze to 0
[12:57:33.837] [SEVERE ] player 5 placing token on slot 3
[12:57:33.837] [SEVERE ] updating countdown to 9325
[12:57:33.837] [SEVERE ] removing player 2 token from slot 5
[12:57:33.837] [SEVERE ] setting player 4 freeze to 0
[12:57:33.837] [SEVERE ] player 1 placing token on slot 3
[12:57:33.837] [SEVERE ] setting player 3 freeze to 0
[12:57:33.837] [SEVERE ] updating countdown to 9325
[12:57:33.837] [SEVERE ] setting player 1 freeze to 0
[12:57:33.837] [SEVERE ] removing player 3 token from slot 0
[12:57:33.837] [SEVERE ] player 2 placing token on slot 2
[12:57:33.837] [SEVERE ] player 5 placing token on slot 1
[12:57:33.837] [SEVERE ] player 3 placing token on slot 2
[12:57:33.837] [SEVERE ] updating countdown to 9325
[12:57:33.837] [SEVERE ] removing player 1 token from slot 3
[12:57:33.837] [SEVERE ] setting player 2 freeze to 0
[12:57:33.837] [SEVERE ] removing player 4 token from slot 5
[12:57:33.838] [SEVERE ] player 4 placing token on slot 0
[12:57:33.838] [SEVERE ] setting player 5 freeze to 0
[12:57:33.838] [SEVERE ] setting player 3 freeze to 0
[12:57:33.838] [SEVERE ] updating countdown to 9324
[12:57:33.838] [SEVERE ] removing player 5 token from slot 5
[12:57:33.838] [SEVERE ] removing player 1 token from slot 2
[12:57:33.838] [SEVERE ] removing player 2 token from slot 10
[12:57:33.838] [SEVERE ] player 5 placing token on slot 5
[12:57:33.838] [SEVERE ] setting player 4 freeze to 0
[12:57:33.838] [SEVERE ] player 2 placing token on slot 3
[12:57:33.838] [SEVERE ] removing player 3 token from slot 10
[12:57:33.838] [SEVERE ] removing player 4 token from slot 10
[12:57:33.838] [SEVERE ] updating countdown to 9324
[12:57:33.838] [SEVERE ] player 1 placing token on slot 0
[12:57:33.838] [SEVERE ] player 3 placing token on slot 5
[12:57:33.838] [SEVERE ] setting player 5 freeze to 0
[12:57:33.838] [SEVERE ] player 4 placing token on slot 2
[12:57:33.838] [SEVERE ] player 1 placing token on slot 10
[12:57:33.838] [SEVERE ] setting player 2 freeze to 0
[12:57:33.838] [SEVERE ] updating countdown to 9324
[12:57:33.838] [SEVERE ] removing player 5 token from slot 5
[12:57:33.839] [SEVERE ] setting player 3 freeze to 0
[12:57:33.839] [SEVERE ] setting player 4 freeze to 0
[12:57:33.839] [SEVERE ] removing player 2 token from slot 7
[12:57:33.839] [SEVERE ] setting player 1 freeze to 0
[12:57:33.839] [SEVERE ] removing player 4 token from slot 7
[12:57:33.839] [SEVERE ] removing player 4 token from slot 2
[12:57:33.839] [SEVERE ] player 4 placing token on slot 7
[12:57:33.839] [SEVERE ] player 5 placing token on slot 6
[12:57:33.839] [SEVERE ] player 4 placing token on slot 10
[12:57:33.839] [SEVERE ] removing player 1 token from slot 0
[12:57:33.839] [SEVERE ] updating countdown to 9323
[12:57:33.839] [SEVERE ] player 2 placing token on slot 10
[12:57:33.839] [SEVERE ] removing player 3 token from slot 2
[12:57:33.839] [SEVERE ] player 1 placing token on slot 3
[12:57:33.839] [SEVERE ] removing player 3 token from slot 4
[12:57:33.839] [SEVERE ] setting player 5 freeze to 0
[12:57:33.839] [SEVERE ] updating countdown to 9323
[12:57:33.839] [SEVERE ] setting player 4 freeze to 0
[12:57:33.839] [SEVERE ] setting player 1 freeze to 0
[12:57:33.839] [SEVERE ] player 3 placing token on slot 3
[12:57:33.839] [SEVERE ] removing player 4 token from slot 7
[12:57:33.839] [SEVERE ] setting player 2 freeze to 0
[12:57:33.839] [SEVERE ] removing player 5 token from slot 6
[12:57:33.839] [SEVERE ] removing player 3 token from slot 5
[12:57:33.839] [SEVERE ] removing player 1 token from slot 10
[12:57:33.839] [SEVERE ] player 4 placing token on slot 7
[12:57:33.839] [SEVERE ] removing player 1 token from slot 3
[12:57:33.839] [SEVERE ] player 3 placing token on slot 0
[12:57:33.841] [SEVERE ] player 3 placing token on slot 9
[12:57:33.839] [SEVERE ] removing player 2 token from slot 2
[12:57:33.839] [SEVERE ] player 5 placing token on slot 8
[12:57:33.841] [SEVERE ] player 2 placing token on slot 5
[12:57:33.841] [SEVERE ] player 1 placing token on slot 11
[12:57:33.841] [SEVERE ] updating countdown to 9321
[12:57:33.841] [SEVERE ] player 1 placing token on slot 7
[12:57:33.841] [SEVERE ] setting player 3 freeze to 0
[12:57:33.841] [SEVERE ] setting player 2 freeze to 0
[12:57:33.841] [SEVERE ] setting player 5 freeze to 0
[12:57:33.841] [SEVERE ] removing player 3 token from slot 3
[12:57:33.841] [SEVERE ] player 3 placing token on slot 5
[12:57:33.841] [SEVERE ] setting player 4 freeze to 0
[12:57:33.841] [SEVERE ] updating countdown to 9321
[12:57:33.841] [SEVERE ] setting player 1 freeze to 0
[12:57:33.841] [SEVERE ] removing player 4 token from slot 10
[12:57:33.842] [SEVERE ] player 4 placing token on slot 3
[12:57:33.841] [SEVERE ] removing player 5 token from slot 1
[12:57:33.841] [SEVERE ] removing player 2 token from slot 3
[12:57:33.842] [SEVERE ] player 5 placing token on slot 11
[12:57:33.842] [SEVERE ] updating countdown to 9320
[12:57:33.842] [SEVERE ] setting player 3 freeze to 0
[12:57:33.842] [SEVERE ] setting player 4 freeze to 0
[12:57:33.842] [SEVERE ] removing player 1 token from slot 8
[12:57:33.842] [SEVERE ] player 2 placing token on slot 0
[12:57:33.843] [SEVERE ] setting player 5 freeze to 0
[12:57:33.843] [SEVERE ] player 1 placing token on slot 3
[12:57:33.843] [SEVERE ] updating countdown to 9319
[12:57:33.843] [SEVERE ] removing player 3 token from slot 0
[12:57:33.843] [SEVERE ] removing player 4 token from slot 7
[12:57:33.843] [SEVERE ] removing player 5 token from slot 3
[12:57:33.843] [SEVERE ] setting player 2 freeze to 0
[12:57:33.843] [SEVERE ] removing player 3 token from slot 5
[12:57:33.843] [SEVERE ] player 4 placing token on slot 4
[12:57:33.843] [SEVERE ] player 5 placing token on slot 7
[12:57:33.843] [SEVERE ] removing player 2 token from slot 10
[12:57:33.843] [SEVERE ] setting player 1 freeze to 0
[12:57:33.843] [SEVERE ] player 2 placing token on slot 1
[12:57:33.843] [SEVERE ] updating countdown to 9319
[12:57:33.843] [SEVERE ] player 3 placing token on slot 5
[12:57:33.844] [SEVERE ] removing player 1 token from slot 3
[12:57:33.844] [SEVERE ] setting player 4 freeze to 0
[12:57:33.844] [SEVERE ] player 3 placing token on slot 8
[12:57:33.844] [SEVERE ] setting player 5 freeze to 0
[12:57:33.844] [SEVERE ] player 1 placing token on slot 1
[12:57:33.844] [SEVERE ] setting player 2 freeze to 0
[12:57:33.844] [SEVERE ] removing player 4 token from slot 0
[12:57:33.844] [SEVERE ] removing player 2 token from slot 0
[12:57:33.844] [SEVERE ] player 2 placing token on slot 8
[12:57:33.844] [SEVERE ] updating countdown to 9318
[12:57:33.844] [SEVERE ] removing player 5 token from slot 11
[12:57:33.844] [SEVERE ] player 4 placing token on slot 8
[12:57:33.844] [SEVERE ] setting player 3 freeze to 0
[12:57:33.844] [SEVERE ] player 5 placing token on slot 2
[12:57:33.844] [SEVERE ] setting player 1 freeze to 0
[12:57:33.844] [SEVERE ] updating countdown to 9318
[12:57:33.844] [SEVERE ] setting player 5 freeze to 0
[12:57:33.844] [SEVERE ] setting player 2 freeze to 0
[12:57:33.844] [SEVERE ] removing player 5 token from slot 8
[12:57:33.844] [SEVERE ] removing player 3 token from slot 5
[12:57:33.844] [SEVERE ] removing player 1 token from slot 7
[12:57:33.844] [SEVERE ] player 3 placing token on slot 5
[12:57:33.844] [SEVERE ] updating countdown to 9318
[12:57:33.844] [SEVERE ] player 5 placing token on slot 6
[12:57:33.844] [SEVERE ] removing player 2 token from slot 8
[12:57:33.844] [SEVERE ] setting player 4 freeze to 0
[12:57:33.844] [SEVERE ] player 1 placing token on slot 3
[12:57:33.845] [SEVERE ] setting player 3 freeze to 0
[12:57:33.845] [SEVERE ] player 2 placing token on slot 10
[12:57:33.845] [SEVERE ] setting player 5 freeze to 0
[12:57:33.845] [SEVERE ] removing player 4 token from slot 3
[12:57:33.845] [SEVERE ] removing player 3 token from slot 8
[12:57:33.845] [SEVERE ] player 4 placing token on slot 2
[12:57:33.845] [SEVERE ] removing player 5 token from slot 6
[12:57:33.845] [SEVERE ] updating countdown to 9317
[12:57:33.845] [SEVERE ] player 5 placing token on slot 4
[12:57:33.845] [SEVERE ] setting player 2 freeze to 0
[12:57:33.845] [SEVERE ] player 3 placing token on slot 2
[12:57:33.845] [SEVERE ] setting player 1 freeze to 0
[12:57:33.845] [SEVERE ] setting player 4 freeze to 0
[12:57:33.845] [SEVERE ] setting player 5 freeze to 0
[12:57:33.845] [SEVERE ] removing player 2 token from slot 5
[12:57:33.845] [SEVERE ] removing player 2 token from slot 10
[12:57:33.845] [SEVERE ] player 2 placing token on slot 11
[12:57:33.845] [SEVERE ] removing player 2 token from slot 1
[12:57:33.845] [SEVERE ] setting player 3 freeze to 0
[12:57:33.845] [SEVERE ] player 2 placing token on slot 2
[12:57:33.845] [SEVERE ] removing player 5 token from slot 2
[12:57:33.845] [SEVERE ] removing player 1 token from slot 11
[12:57:33.845] [SEVERE ] removing player 4 token from slot 2
[12:57:33.845] [SEVERE ] player 1 placing token on slot 10
[12:57:33.845] [SEVERE ] player 5 placing token on slot 5
[12:57:33.845] [SEVERE ] removing player 3 token from slot 9
[12:57:33.845] [SEVERE ] player 2 placing token on slot 4
[12:57:33.845] [SEVERE ] player 3 placing token on slot 11
[12:57:33.845] [SEVERE ] updating countdown to 9317
[12:57:33.845] [SEVERE ] player 4 placing token on slot 1
[12:57:33.845] [SEVERE ] setting player 1 freeze to 0
[12:57:33.845] [SEVERE ] setting player 2 freeze to 0
[12:57:33.845] [SEVERE ] setting player 5 freeze to 0
[12:57:33.845] [SEVERE ] removing player 1 token from slot 3
[12:57:33.845] [SEVERE ] updating countdown to 9317
[12:57:33.845] [SEVERE ] setting player 4 freeze to 0
[12:57:33.845] [SEVERE ] setting player 3 freeze to 0
[12:57:33.846] [SEVERE ] removing player 4 token from slot 8
[12:57:33.846] [SEVERE ] player 4 placing token on slot 9
[12:57:33.846] [SEVERE ] removing player 3 token from slot 11
[12:57:33.846] [SEVERE ] player 3 placing token on slot 11
[12:57:33.845] [SEVERE ] removing player 1 token from slot 1
[12:57:33.845] [SEVERE ] removing player 2 token from slot 4
[12:57:33.846] [SEVERE ] player 1 placing token on slot 3
[12:57:33.846] [SEVERE ] updating countdown to 9316
[12:57:33.846] [SEVERE ] removing player 5 token from slot 5
[12:57:33.846] [SEVERE ] player 1 placing token on slot 1
[12:57:33.846] [SEVERE ] player 2 placing token on slot 5
[12:57:33.846] [SEVERE ] setting player 4 freeze to 0
[12:57:33.846] [SEVERE ] removing player 4 token from slot 1
[12:57:33.846] [SEVERE ] player 4 placing token on slot 1
[12:57:33.846] [SEVERE ] player 5 placing token on slot 8
[12:57:33.846] [SEVERE ] updating countdown to 9316
[12:57:33.846] [SEVERE ] setting player 3 freeze to 0
[12:57:33.846] [SEVERE ] setting player 2 freeze to 0
[12:57:33.846] [SEVERE ] updating countdown to 9316
[12:57:33.846] [SEVERE ] setting player 4 freeze to 0
[12:57:33.846] [SEVERE ] setting player 1 freeze to 0
[12:57:33.846] [SEVERE ] removing player 4 token from slot 9
[12:57:33.846] [SEVERE ] player 4 placing token on slot 6
[12:57:33.846] [SEVERE ] removing player 3 token from slot 2
[12:57:33.846] [SEVERE ] removing player 2 token from slot 5
[12:57:33.846] [SEVERE ] setting player 5 freeze to 0
[12:57:33.846] [SEVERE ] player 2 placing token on slot 9
[12:57:33.846] [SEVERE ] player 3 placing token on slot 6
[12:57:33.846] [SEVERE ] removing player 5 token from slot 4
[12:57:33.846] [SEVERE ] updating countdown to 9316
[12:57:33.846] [SEVERE ] removing player 1 token from slot 1
[12:57:33.846] [SEVERE ] player 5 placing token on slot 1
[12:57:33.846] [SEVERE ] setting player 4 freeze to 0
[12:57:33.846] [SEVERE ] player 1 placing token on slot 1
[12:57:33.846] [SEVERE ] setting player 2 freeze to 0
[12:57:33.846] [SEVERE ] setting player 3 freeze to 0
[12:57:33.846] [SEVERE ] removing player 4 token from slot 4
[12:57:33.847] [SEVERE ] player 4 placing token on slot 8
[12:57:33.847] [SEVERE ] updating countdown to 9315
[12:57:33.847] [SEVERE ] removing player 2 token from slot 9
[12:57:33.847] [SEVERE ] removing player 3 token from slot 5
[12:57:33.847] [SEVERE ] setting player 1 freeze to 0
[12:57:33.847] [SEVERE ] removing player 2 token from slot 11
[12:57:33.847] [SEVERE ] setting player 5 freeze to 0
[12:57:33.847] [SEVERE ] setting player 4 freeze to 0
[12:57:33.847] [SEVERE ] removing player 2 token from slot 2
[12:57:33.847] [SEVERE ] removing player 1 token from slot 3
[12:57:33.847] [SEVERE ] removing player 4 token from slot 6
[12:57:33.847] [SEVERE ] player 3 placing token on slot 4
[12:57:33.847] [SEVERE ] removing player 5 token from slot 7
[12:57:33.847] [SEVERE ] player 4 placing token on slot 2
[12:57:33.847] [SEVERE ] player 1 placing token on slot 9
[12:57:33.847] [SEVERE ] player 2 placing token on slot 0
[12:57:33.847] [SEVERE ] removing player 5 token from slot 8
[12:57:33.847] [SEVERE ] updating countdown to 9315
[12:57:33.847] [SEVERE ] player 5 placing token on slot 9
[12:57:33.847] [SEVERE ] player 2 placing token on slot 8
[12:57:33.847] [SEVERE ] setting player 3 freeze to 0
[12:57:33.847] [SEVERE ] setting player 4 freeze to 0
[12:57:33.847] [SEVERE ] player 5 placing token on slot 3
[12:57:33.847] [SEVERE ] removing player 3 token from slot 11
[12:57:33.847] [SEVERE ] player 3 placing token on slot 1
[12:57:33.847] [SEVERE ] removing player 2 token from slot 8
[12:57:33.847] [SEVERE ] setting player 1 freeze to 0
[12:57:33.847] [SEVERE ] updating countdown to 9315
[12:57:33.847] [SEVERE ] removing player 4 token from slot 1
[12:57:33.847] [SEVERE ] player 2 placing token on slot 5
[12:57:33.847] [SEVERE ] setting player 5 freeze to 0
[12:57:33.848] [SEVERE ] player 4 placing token on slot 3
[12:57:33.848] [SEVERE ] removing player 1 token from slot 1
[12:57:33.848] [SEVERE ] player 2 placing token on slot 2
[12:57:33.848] [SEVERE ] removing player 5 token from slot 1
[12:57:33.848] [SEVERE ] setting player 3 freeze to 0
[12:57:33.848] [SEVERE ] player 5 placing token on slot 4
[12:57:33.848] [SEVERE ] player 1 placing token on slot 4
[12:57:33.848] [SEVERE ] updating countdown to 9314
[12:57:33.848] [SEVERE ] removing player 3 token from slot 1
[12:57:33.848] [SEVERE ] player 3 placing token on slot 7
[12:57:33.848] [SEVERE ] setting player 4 freeze to 0
[12:57:33.848] [SEVERE ] setting player 1 freeze to 0
[12:57:33.848] [SEVERE ] setting player 5 freeze to 0
[12:57:33.848] [SEVERE ] updating countdown to 9314
[12:57:33.848] [SEVERE ] removing player 1 token from slot 10
[12:57:33.848] [SEVERE ] setting player 3 freeze to 0
[12:57:33.848] [SEVERE ] removing player 1 token from slot 9
[12:57:33.848] [SEVERE ] player 1 placing token on slot 9
[12:57:33.848] [SEVERE ] removing player 3 token from slot 7
[12:57:33.848] [SEVERE ] removing player 5 token from slot 9
[12:57:33.848] [SEVERE ] setting player 2 freeze to 0
[12:57:33.848] [SEVERE ] removing player 4 token from slot 2
[12:57:33.848] [SEVERE ] removing player 5 token from slot 4
[12:57:33.848] [SEVERE ] player 3 placing token on slot 2
[12:57:33.848] [SEVERE ] player 1 placing token on slot 10
[12:57:33.848] [SEVERE ] updating countdown to 9314
[12:57:33.848] [SEVERE ] player 5 placing token on slot 6
[12:57:33.848] [SEVERE ] setting player 3 freeze to 0
[12:57:33.848] [SEVERE ] removing player 2 token from slot 5
[12:57:33.848] [SEVERE ] removing player 4 token from slot 3
[12:57:33.848] [SEVERE ] removing player 2 token from slot 0
[12:57:33.848] [SEVERE ] player 2 placing token on slot 0
[12:57:33.848] [SEVERE ] player 2 placing token on slot 7
[12:57:33.848] [SEVERE ] player 5 placing token on slot 5
[12:57:33.848] [SEVERE ] updating countdown to 9314
[12:57:33.848] [SEVERE ] removing player 3 token from slot 4
