[20:52:20.433] [INFO   ] thread bguspl.set.Main.main() starting.
[20:52:20.438] [SEVERE ] cannot read configuration file config.properties trying from resources.
[20:52:20.439] [SEVERE ] configuration file was loaded from resources directory.
[20:52:34.408] [SEVERE ] setting player 1 freeze to 3862
[20:52:34.418] [SEVERE ] setting player 2 freeze to 3947
[20:52:34.418] [SEVERE ] updating countdown to 47906
[20:52:34.433] [SEVERE ] setting player 2 freeze to 3932
[20:52:34.433] [SEVERE ] updating countdown to 47891
[20:52:34.433] [SEVERE ] setting player 1 freeze to 3837
[20:52:34.443] [SEVERE ] setting player 2 freeze to 3922
[20:52:34.448] [SEVERE ] updating countdown to 47876
[20:52:34.448] [SEVERE ] setting player 1 freeze to 3822
[20:52:34.459] [SEVERE ] updating countdown to 47865
[20:52:34.464] [SEVERE ] setting player 2 freeze to 3901
[20:52:34.464] [SEVERE ] setting player 1 freeze to 3806
[20:52:34.474] [SEVERE ] setting player 2 freeze to 3891
[20:52:34.479] [SEVERE ] updating countdown to 47845
[20:52:34.479] [SEVERE ] setting player 1 freeze to 3791
[20:52:34.494] [SEVERE ] setting player 2 freeze to 3871
[20:52:34.494] [SEVERE ] setting player 1 freeze to 3776
[20:52:34.494] [SEVERE ] updating countdown to 47830
[20:52:34.505] [SEVERE ] setting player 1 freeze to 3765
[20:52:34.505] [SEVERE ] setting player 2 freeze to 3860
[20:52:34.510] [SEVERE ] updating countdown to 47814
[20:52:34.516] [SEVERE ] setting player 1 freeze to 3754
[20:52:34.526] [SEVERE ] setting player 2 freeze to 3839
[20:52:34.526] [SEVERE ] updating countdown to 47798
[20:52:34.528] [SEVERE ] setting player 1 freeze to 3742
[20:52:34.536] [SEVERE ] updating countdown to 47788
[20:52:34.536] [SEVERE ] setting player 2 freeze to 3829
[20:52:34.542] [SEVERE ] setting player 1 freeze to 3728
[20:52:34.547] [SEVERE ] updating countdown to 47777
[20:52:34.557] [SEVERE ] updating countdown to 47767
[20:52:34.557] [SEVERE ] setting player 2 freeze to 3808
[20:52:34.557] [SEVERE ] setting player 1 freeze to 3713
[20:52:34.568] [SEVERE ] updating countdown to 47756
[20:52:34.572] [SEVERE ] setting player 1 freeze to 3698
[20:52:34.572] [SEVERE ] setting player 2 freeze to 3793
[20:52:34.583] [SEVERE ] setting player 1 freeze to 3687
[20:52:34.588] [SEVERE ] setting player 2 freeze to 3777
[20:52:34.588] [SEVERE ] updating countdown to 47736
[20:52:34.599] [SEVERE ] setting player 2 freeze to 3766
[20:52:34.603] [SEVERE ] setting player 1 freeze to 3667
[20:52:34.603] [SEVERE ] updating countdown to 47721
[20:52:34.614] [SEVERE ] setting player 1 freeze to 3656
[20:52:34.619] [SEVERE ] setting player 2 freeze to 3746
[20:52:34.619] [SEVERE ] updating countdown to 47705
[20:52:34.629] [SEVERE ] setting player 2 freeze to 3736
[20:52:34.635] [SEVERE ] updating countdown to 47689
[20:52:34.635] [SEVERE ] setting player 1 freeze to 3635
[20:52:34.645] [SEVERE ] updating countdown to 47679
[20:52:34.650] [SEVERE ] setting player 2 freeze to 3715
[20:52:34.650] [SEVERE ] setting player 1 freeze to 3620
[20:52:34.660] [SEVERE ] setting player 2 freeze to 3705
[20:52:34.665] [SEVERE ] updating countdown to 47659
[20:52:34.665] [SEVERE ] setting player 1 freeze to 3605
[20:52:34.675] [SEVERE ] updating countdown to 47649
[20:52:34.680] [SEVERE ] setting player 2 freeze to 3685
[20:52:34.680] [SEVERE ] setting player 1 freeze to 3590
[20:52:34.696] [SEVERE ] setting player 1 freeze to 3574
[20:52:34.696] [SEVERE ] updating countdown to 47628
[20:52:34.696] [SEVERE ] setting player 2 freeze to 3669
[20:52:34.707] [SEVERE ] setting player 1 freeze to 3563
[20:52:34.707] [SEVERE ] updating countdown to 47617
[20:52:34.712] [SEVERE ] setting player 2 freeze to 3653
[20:52:34.717] [SEVERE ] setting player 1 freeze to 3553
[20:52:34.728] [SEVERE ] setting player 1 freeze to 3542
[20:52:34.728] [SEVERE ] setting player 2 freeze to 3637
[20:52:34.728] [SEVERE ] updating countdown to 47596
[20:52:34.739] [SEVERE ] setting player 2 freeze to 3626
[20:52:34.743] [SEVERE ] setting player 1 freeze to 3527
[20:52:34.743] [SEVERE ] updating countdown to 47581
[20:52:34.754] [SEVERE ] setting player 1 freeze to 3516
[20:52:34.759] [SEVERE ] setting player 2 freeze to 3606
[20:52:34.759] [SEVERE ] updating countdown to 47565
[20:52:34.774] [SEVERE ] setting player 2 freeze to 3591
[20:52:34.774] [SEVERE ] updating countdown to 47550
[20:52:34.774] [SEVERE ] setting player 1 freeze to 3496
[20:52:34.776] [SEVERE ] key 87 was pressed by player 1
[20:52:34.786] [SEVERE ] setting player 2 freeze to 3579
[20:52:34.789] [SEVERE ] updating countdown to 47535
[20:52:34.789] [SEVERE ] setting player 1 freeze to 3481
[20:52:34.805] [SEVERE ] setting player 2 freeze to 3560
[20:52:34.805] [SEVERE ] updating countdown to 47519
[20:52:34.805] [SEVERE ] setting player 1 freeze to 3465
[20:52:34.815] [SEVERE ] setting player 2 freeze to 3550
[20:52:34.820] [SEVERE ] updating countdown to 47504
[20:52:34.820] [SEVERE ] setting player 1 freeze to 3450
[20:52:34.835] [SEVERE ] setting player 2 freeze to 3530
[20:52:34.835] [SEVERE ] setting player 1 freeze to 3435
[20:52:34.835] [SEVERE ] updating countdown to 47489
[20:52:34.846] [SEVERE ] setting player 1 freeze to 3424
[20:52:34.851] [SEVERE ] updating countdown to 47473
[20:52:34.851] [SEVERE ] setting player 2 freeze to 3514
[20:52:34.867] [SEVERE ] setting player 1 freeze to 3403
[20:52:34.867] [SEVERE ] setting player 2 freeze to 3498
[20:52:34.867] [SEVERE ] updating countdown to 47457
[20:52:34.877] [SEVERE ] setting player 1 freeze to 3393
[20:52:34.877] [SEVERE ] setting player 2 freeze to 3488
[20:52:34.882] [SEVERE ] updating countdown to 47442
[20:52:34.888] [SEVERE ] setting player 1 freeze to 3382
[20:52:34.897] [SEVERE ] setting player 2 freeze to 3468
[20:52:34.897] [SEVERE ] updating countdown to 47427
[20:52:34.908] [SEVERE ] setting player 2 freeze to 3457
[20:52:34.913] [SEVERE ] setting player 1 freeze to 3357
[20:52:34.913] [SEVERE ] updating countdown to 47411
[20:52:34.928] [SEVERE ] updating countdown to 47396
[20:52:34.928] [SEVERE ] setting player 1 freeze to 3342
[20:52:34.928] [SEVERE ] setting player 2 freeze to 3437
[20:52:34.938] [SEVERE ] setting player 1 freeze to 3332
[20:52:34.938] [SEVERE ] updating countdown to 47386
[20:52:34.943] [SEVERE ] setting player 2 freeze to 3422
[20:52:34.949] [SEVERE ] setting player 1 freeze to 3321
[20:52:34.959] [SEVERE ] updating countdown to 47365
[20:52:34.959] [SEVERE ] setting player 1 freeze to 3311
[20:52:34.959] [SEVERE ] setting player 2 freeze to 3406
[20:52:34.970] [SEVERE ] updating countdown to 47354
[20:52:34.970] [SEVERE ] setting player 1 freeze to 3300
[20:52:34.974] [SEVERE ] setting player 2 freeze to 3391
[20:52:34.980] [SEVERE ] updating countdown to 47344
[20:52:34.990] [SEVERE ] setting player 1 freeze to 3280
[20:52:34.990] [SEVERE ] setting player 2 freeze to 3375
[20:52:35.000] [SEVERE ] setting player 1 freeze to 3270
[20:52:35.006] [SEVERE ] updating countdown to 47318
[20:52:35.006] [SEVERE ] setting player 2 freeze to 3359
[20:52:35.022] [SEVERE ] setting player 1 freeze to 3248
[20:52:35.022] [SEVERE ] updating countdown to 47302
[20:52:35.022] [SEVERE ] setting player 2 freeze to 3343
[20:52:35.032] [SEVERE ] updating countdown to 47292
[20:52:35.032] [SEVERE ] setting player 1 freeze to 3238
[20:52:35.037] [SEVERE ] setting player 2 freeze to 3328
[20:52:35.043] [SEVERE ] updating countdown to 47281
[20:52:35.053] [SEVERE ] setting player 1 freeze to 3217
[20:52:35.053] [SEVERE ] setting player 2 freeze to 3312
[20:52:35.055] [SEVERE ] updating countdown to 47269
[20:52:35.063] [SEVERE ] setting player 2 freeze to 3302
[20:52:35.068] [SEVERE ] setting player 1 freeze to 3202
[20:52:35.068] [SEVERE ] updating countdown to 47256
[20:52:35.083] [SEVERE ] setting player 2 freeze to 3282
[20:52:35.083] [SEVERE ] setting player 1 freeze to 3187
[20:52:35.083] [SEVERE ] updating countdown to 47241
[20:52:35.094] [SEVERE ] setting player 1 freeze to 3176
[20:52:35.094] [SEVERE ] setting player 2 freeze to 3271
[20:52:35.099] [SEVERE ] updating countdown to 47225
[20:52:35.115] [SEVERE ] setting player 2 freeze to 3250
[20:52:35.115] [SEVERE ] updating countdown to 47209
[20:52:35.115] [SEVERE ] setting player 1 freeze to 3155
[20:52:35.126] [SEVERE ] setting player 2 freeze to 3239
[20:52:35.126] [SEVERE ] updating countdown to 47198
[20:52:35.130] [SEVERE ] setting player 1 freeze to 3140
[20:52:35.145] [SEVERE ] updating countdown to 47179
[20:52:35.145] [SEVERE ] setting player 1 freeze to 3125
[20:52:35.145] [SEVERE ] setting player 2 freeze to 3220
[20:52:35.156] [SEVERE ] setting player 1 freeze to 3114
[20:52:35.157] [SEVERE ] updating countdown to 47167
[20:52:35.162] [SEVERE ] setting player 2 freeze to 3203
[20:52:35.167] [SEVERE ] setting player 1 freeze to 3103
[20:52:35.177] [SEVERE ] setting player 2 freeze to 3188
[20:52:35.177] [SEVERE ] updating countdown to 47147
[20:52:35.177] [SEVERE ] setting player 1 freeze to 3093
[20:52:35.188] [SEVERE ] updating countdown to 47136
[20:52:35.188] [SEVERE ] setting player 2 freeze to 3177
[20:52:35.193] [SEVERE ] setting player 1 freeze to 3077
[20:52:35.198] [SEVERE ] updating countdown to 47126
[20:52:35.209] [SEVERE ] setting player 1 freeze to 3061
[20:52:35.209] [SEVERE ] setting player 2 freeze to 3156
[20:52:35.209] [SEVERE ] updating countdown to 47115
[20:52:35.219] [SEVERE ] setting player 2 freeze to 3146
[20:52:35.219] [SEVERE ] setting player 1 freeze to 3051
[20:52:35.225] [SEVERE ] updating countdown to 47099
[20:52:35.230] [SEVERE ] setting player 2 freeze to 3135
[20:52:35.240] [SEVERE ] updating countdown to 47084
[20:52:35.240] [SEVERE ] setting player 1 freeze to 3030
[20:52:35.240] [SEVERE ] setting player 2 freeze to 3125
[20:52:35.251] [SEVERE ] updating countdown to 47073
[20:52:35.251] [SEVERE ] setting player 1 freeze to 3019
[20:52:35.256] [SEVERE ] setting player 2 freeze to 3109
[20:52:35.272] [SEVERE ] setting player 1 freeze to 2998
[20:52:35.272] [SEVERE ] updating countdown to 47052
[20:52:35.272] [SEVERE ] setting player 2 freeze to 3093
[20:52:35.282] [SEVERE ] updating countdown to 47042
[20:52:35.282] [SEVERE ] setting player 1 freeze to 2988
[20:52:35.287] [SEVERE ] setting player 2 freeze to 3078
[20:52:35.302] [SEVERE ] setting player 2 freeze to 3063
[20:52:35.302] [SEVERE ] updating countdown to 47022
[20:52:35.302] [SEVERE ] setting player 1 freeze to 2968
[20:52:35.313] [SEVERE ] setting player 2 freeze to 3052
[20:52:35.318] [SEVERE ] setting player 1 freeze to 2952
[20:52:35.318] [SEVERE ] updating countdown to 47006
[20:52:35.329] [SEVERE ] setting player 1 freeze to 2941
[20:52:35.333] [SEVERE ] updating countdown to 46991
[20:52:35.333] [SEVERE ] setting player 2 freeze to 3032
[20:52:35.349] [SEVERE ] setting player 1 freeze to 2921
[20:52:35.349] [SEVERE ] setting player 2 freeze to 3016
[20:52:35.349] [SEVERE ] updating countdown to 46975
[20:52:35.361] [SEVERE ] setting player 1 freeze to 2909
[20:52:35.361] [SEVERE ] setting player 2 freeze to 3004
[20:52:35.364] [SEVERE ] updating countdown to 46960
[20:52:35.372] [SEVERE ] setting player 1 freeze to 2898
[20:52:35.380] [SEVERE ] updating countdown to 46944
[20:52:35.380] [SEVERE ] setting player 2 freeze to 2985
[20:52:35.391] [SEVERE ] updating countdown to 46933
[20:52:35.396] [SEVERE ] setting player 1 freeze to 2874
[20:52:35.396] [SEVERE ] setting player 2 freeze to 2969
[20:52:35.406] [SEVERE ] setting player 1 freeze to 2864
[20:52:35.411] [SEVERE ] updating countdown to 46913
[20:52:35.411] [SEVERE ] setting player 2 freeze to 2954
[20:52:35.426] [SEVERE ] setting player 2 freeze to 2939
[20:52:35.426] [SEVERE ] updating countdown to 46898
[20:52:35.426] [SEVERE ] setting player 1 freeze to 2844
[20:52:35.437] [SEVERE ] setting player 2 freeze to 2928
[20:52:35.442] [SEVERE ] updating countdown to 46882
[20:52:35.442] [SEVERE ] setting player 1 freeze to 2828
[20:52:35.453] [SEVERE ] updating countdown to 46871
[20:52:35.457] [SEVERE ] setting player 2 freeze to 2908
[20:52:35.457] [SEVERE ] setting player 1 freeze to 2813
[20:52:35.473] [SEVERE ] setting player 2 freeze to 2892
[20:52:35.473] [SEVERE ] updating countdown to 46851
[20:52:35.473] [SEVERE ] setting player 1 freeze to 2797
[20:52:35.483] [SEVERE ] setting player 2 freeze to 2882
[20:52:35.485] [SEVERE ] updating countdown to 46839
[20:52:35.488] [SEVERE ] setting player 1 freeze to 2782
[20:52:35.494] [SEVERE ] setting player 2 freeze to 2871
[20:52:35.503] [SEVERE ] updating countdown to 46821
[20:52:35.503] [SEVERE ] setting player 1 freeze to 2767
[20:52:35.519] [SEVERE ] updating countdown to 46805
[20:52:35.519] [SEVERE ] setting player 1 freeze to 2751
[20:52:35.519] [SEVERE ] setting player 2 freeze to 2846
[20:52:35.535] [SEVERE ] setting player 1 freeze to 2735
[20:52:35.535] [SEVERE ] updating countdown to 46789
[20:52:35.535] [SEVERE ] setting player 2 freeze to 2830
[20:52:35.545] [SEVERE ] setting player 1 freeze to 2725
[20:52:35.550] [SEVERE ] setting player 2 freeze to 2815
[20:52:35.550] [SEVERE ] updating countdown to 46774
[20:52:35.566] [SEVERE ] setting player 1 freeze to 2704
[20:52:35.566] [SEVERE ] setting player 2 freeze to 2799
[20:52:35.566] [SEVERE ] updating countdown to 46758
[20:52:35.576] [SEVERE ] setting player 1 freeze to 2694
[20:52:35.576] [SEVERE ] setting player 2 freeze to 2789
[20:52:35.582] [SEVERE ] updating countdown to 46742
[20:52:35.598] [SEVERE ] setting player 1 freeze to 2672
[20:52:35.598] [SEVERE ] updating countdown to 46726
[20:52:35.598] [SEVERE ] setting player 2 freeze to 2767
[20:52:35.608] [SEVERE ] updating countdown to 46716
[20:52:35.608] [SEVERE ] setting player 1 freeze to 2662
[20:52:35.613] [SEVERE ] setting player 2 freeze to 2752
[20:52:35.628] [SEVERE ] setting player 2 freeze to 2737
[20:52:35.628] [SEVERE ] updating countdown to 46696
[20:52:35.628] [SEVERE ] setting player 1 freeze to 2642
[20:52:35.639] [SEVERE ] updating countdown to 46685
[20:52:35.644] [SEVERE ] setting player 1 freeze to 2626
[20:52:35.644] [SEVERE ] setting player 2 freeze to 2721
[20:52:35.655] [SEVERE ] setting player 1 freeze to 2615
[20:52:35.660] [SEVERE ] setting player 2 freeze to 2705
[20:52:35.660] [SEVERE ] updating countdown to 46664
[20:52:35.670] [SEVERE ] setting player 2 freeze to 2695
[20:52:35.676] [SEVERE ] setting player 1 freeze to 2594
[20:52:35.676] [SEVERE ] updating countdown to 46648
[20:52:35.692] [SEVERE ] setting player 1 freeze to 2578
[20:52:35.692] [SEVERE ] setting player 2 freeze to 2673
[20:52:35.692] [SEVERE ] updating countdown to 46632
[20:52:35.702] [SEVERE ] setting player 2 freeze to 2663
[20:52:35.707] [SEVERE ] setting player 1 freeze to 2563
[20:52:35.707] [SEVERE ] updating countdown to 46617
[20:52:35.722] [SEVERE ] setting player 1 freeze to 2548
[20:52:35.722] [SEVERE ] updating countdown to 46602
[20:52:35.722] [SEVERE ] setting player 2 freeze to 2643
[20:52:35.733] [SEVERE ] updating countdown to 46591
[20:52:35.737] [SEVERE ] setting player 2 freeze to 2628
[20:52:35.737] [SEVERE ] setting player 1 freeze to 2533
[20:52:35.752] [SEVERE ] setting player 2 freeze to 2613
[20:52:35.752] [SEVERE ] updating countdown to 46572
[20:52:35.752] [SEVERE ] setting player 1 freeze to 2518
[20:52:35.763] [SEVERE ] updating countdown to 46561
[20:52:35.763] [SEVERE ] setting player 2 freeze to 2602
[20:52:35.767] [SEVERE ] setting player 1 freeze to 2503
[20:52:35.774] [SEVERE ] updating countdown to 46550
[20:52:35.783] [SEVERE ] setting player 1 freeze to 2487
[20:52:35.783] [SEVERE ] setting player 2 freeze to 2582
[20:52:35.799] [SEVERE ] updating countdown to 46525
[20:52:35.799] [SEVERE ] setting player 1 freeze to 2471
[20:52:35.799] [SEVERE ] setting player 2 freeze to 2566
[20:52:35.809] [SEVERE ] updating countdown to 46515
[20:52:35.809] [SEVERE ] setting player 1 freeze to 2461
[20:52:35.815] [SEVERE ] setting player 2 freeze to 2550
[20:52:35.820] [SEVERE ] updating countdown to 46504
[20:52:35.830] [SEVERE ] setting player 1 freeze to 2440
[20:52:35.830] [SEVERE ] setting player 2 freeze to 2535
[20:52:35.830] [SEVERE ] updating countdown to 46494
[20:52:35.841] [SEVERE ] setting player 1 freeze to 2429
[20:52:35.841] [SEVERE ] setting player 2 freeze to 2524
[20:52:35.845] [SEVERE ] updating countdown to 46479
[20:52:35.852] [SEVERE ] setting player 1 freeze to 2418
[20:52:35.862] [SEVERE ] setting player 2 freeze to 2503
[20:52:35.862] [SEVERE ] updating countdown to 46462
[20:52:35.872] [SEVERE ] setting player 2 freeze to 2493
[20:52:35.877] [SEVERE ] setting player 1 freeze to 2393
[20:52:35.877] [SEVERE ] updating countdown to 46447
[20:52:35.893] [SEVERE ] setting player 1 freeze to 2377
[20:52:35.893] [SEVERE ] updating countdown to 46431
[20:52:35.893] [SEVERE ] setting player 2 freeze to 2472
[20:52:35.904] [SEVERE ] setting player 1 freeze to 2366
[20:52:35.909] [SEVERE ] setting player 2 freeze to 2456
[20:52:35.909] [SEVERE ] updating countdown to 46415
[20:52:35.919] [SEVERE ] setting player 2 freeze to 2446
[20:52:35.925] [SEVERE ] setting player 1 freeze to 2345
[20:52:35.925] [SEVERE ] updating countdown to 46399
[20:52:35.936] [SEVERE ] setting player 1 freeze to 2334
[20:52:35.941] [SEVERE ] setting player 2 freeze to 2424
[20:52:35.941] [SEVERE ] updating countdown to 46383
[20:52:35.956] [SEVERE ] updating countdown to 46368
[20:52:35.956] [SEVERE ] setting player 1 freeze to 2314
[20:52:35.956] [SEVERE ] setting player 2 freeze to 2409
[20:52:35.967] [SEVERE ] updating countdown to 46357
[20:52:35.967] [SEVERE ] setting player 1 freeze to 2303
[20:52:35.972] [SEVERE ] setting player 2 freeze to 2393
[20:52:35.988] [SEVERE ] updating countdown to 46336
[20:52:35.988] [SEVERE ] setting player 2 freeze to 2377
[20:52:35.988] [SEVERE ] setting player 1 freeze to 2282
[20:52:35.998] [SEVERE ] updating countdown to 46326
[20:52:35.998] [SEVERE ] setting player 2 freeze to 2367
[20:52:36.004] [SEVERE ] setting player 1 freeze to 2266
[20:52:36.019] [SEVERE ] updating countdown to 46305
[20:52:36.019] [SEVERE ] setting player 2 freeze to 2346
[20:52:36.019] [SEVERE ] setting player 1 freeze to 2251
[20:52:36.030] [SEVERE ] updating countdown to 46294
[20:52:36.030] [SEVERE ] setting player 2 freeze to 2335
[20:52:36.035] [SEVERE ] setting player 1 freeze to 2235
[20:52:36.040] [SEVERE ] updating countdown to 46284
[20:52:36.051] [SEVERE ] setting player 2 freeze to 2314
[20:52:36.051] [SEVERE ] setting player 1 freeze to 2219
[20:52:36.051] [SEVERE ] updating countdown to 46273
[20:52:36.062] [SEVERE ] setting player 1 freeze to 2208
[20:52:36.062] [SEVERE ] setting player 2 freeze to 2303
[20:52:36.066] [SEVERE ] updating countdown to 46258
[20:52:36.081] [SEVERE ] updating countdown to 46243
[20:52:36.081] [SEVERE ] setting player 1 freeze to 2189
[20:52:36.081] [SEVERE ] setting player 2 freeze to 2284
[20:52:36.092] [SEVERE ] updating countdown to 46232
